fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py,jd,jd_min,pc,pdf,time,ffmc,bui,gfl,pattern
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7166951565731463,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.29326142878611383,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.2602896408962003,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6907901342430804,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6812321666681055,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5205252272094176,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6651979668272372,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.44711512865089664,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.06276499611172481,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5474913209901922,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.13832566500069143,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.12819096093990678,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7081636887102957,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6812209296170809,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3611073263568455,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3036942262569704,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9188190790492407,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3326568606849155,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.46774033305611773,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8072264119089606,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6878813325090577,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.18172077028854539,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.17754483497342421,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7422807340017556,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5910078018979225,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.057773885925817114,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.2654524981789953,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.542678360813875,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.25711850129051295,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.04984706274678574,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8545336554118209,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6739118235568468,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.16768366757293995,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5646973358622887,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.902047603508573,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.06980429703090563,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9165892449802956,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8114321290345649,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.46693605335012855,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3412088431584809,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5060351426047054,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5517472529495169,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.015467059943729655,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.1213414877069322,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8162694165507526,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.017964220735204983,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.2474017067811819,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7683266994660108,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8432279057077882,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.004296188424146585,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6191036018197374,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.14500699578922271,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5372806112643697,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8009302946039196,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5281162534380707,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.48821110217047226,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.32777000919283084,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.989446205282031,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.45148009314295234,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4317013708426497,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5970855487162651,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7516502395950612,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.043801633176102195,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9910180188505574,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5113158231638033,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8278817323442506,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5366864860453393,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.09323202394819485,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.46504667412587575,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.0137255809728003,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.32834648640683894,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5233458682831726,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.30162450815096153,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6864707438606089,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5541676618675127,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9708847875464306,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7562288381160513,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.596008624538035,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7597478740318442,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.23659042174025924,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5991323013545461,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.04669367234693145,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8020264257168425,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.47703480395910636,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.19497342277093588,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.40286080172345373,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6412619690948168,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.015242683127601464,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.23562613762160234,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.0319058151781868,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4773441073445337,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8459686556057427,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.29061485040157,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5073251115030075,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7318682303037012,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5086755054234201,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8439477565642343,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6942003220150208,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.10838565169613767,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7378877523733978,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6482158179792733,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.35890578838093323,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6508903132021987,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7392215593329213,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8955564820141351,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9490869614985694,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.41887825057000627,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.011552842452908552,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.07926889501384449,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8785567439085864,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4869102033214917,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.11909894220312045,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5548390669141074,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.340805852440489,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3268423913102734,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6246136651256726,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4367236613394393,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.22577296708713301,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.0482225741212704,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4576774361233257,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7771053431494578,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4420694394417656,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6792262643295314,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.29712243707975805,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.47837064625821146,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.551119918644546,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.691392000335123,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8191462997109188,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3183245820568472,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.0007690533492249463,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.10387148788008582,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.11571573560013726,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8748529526995112,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3185331001784335,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9421361433760905,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.2096097725085848,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.13392474563097512,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4510162940550074,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.44391861230342256,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5228000882512057,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3633925317883365,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4490489716542163,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.12428038249274531,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6365937220695296,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.36201072436680093,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.1701876003541385,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.06908197216477618,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8733489083760425,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7226612675868168,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.305930132552227,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.12030910932369121,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7031829570597843,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9160460269177606,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6649803736804618,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5686189264632088,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.26604098871439663,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8794934026045381,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.21944588448912372,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.032162456974152875,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.14344790754007897,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7948245677480736,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6447882414646617,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.07459216947772329,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7306279939014843,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5340193027375187,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5183637048217964,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5418289498778069,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6256963893854199,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9808089641165337,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4986400204783713,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.775610760628003,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.30577831894261087,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3193481700164549,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.2267139931032125,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5848001527876895,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9275825782039885,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.29781415780784315,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.09465358789846678,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5875842663014418,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7465719090249597,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.030305569000382726,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6204763185913733,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7315213220951721,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.18537935081440626,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.42170107718154426,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7086148905576728,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.17281669953885503,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7652696410269755,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.2936520140598582,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8093981246293344,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.06786593568083299,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.09448062364557042,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8435885935271338,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.22276884827749177,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7509586185012165,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.058814464922674836,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.18709118316259676,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.19467493069266106,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9765319435667535,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.22602329603461369,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.719176411313812,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.45758939310858215,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.508991252983941,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7161824258977421,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7411950176725762,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.671259231106282,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.22281940749830198,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8194787474342136,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6321726574105732,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4640808459800666,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6132634938772417,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.735762605573818,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6149831932624086,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6890729348126742,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.34012526087976847,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.14058363625448056,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8943246729372224,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.09923169173007096,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.17771698635277444,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7893946984233485,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8036825464625765,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5793657616410282,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.531895501581798,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3471706695386937,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9829439988560756,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.7864487650037455,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.019105131080426774,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9497973289248673,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.27836241239223247,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.25906237005324806,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.25290246460931787,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.14056958960832022,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9921388776687103,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8756340853516336,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5080416819649014,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.22509855675127355,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6927590393416065,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.10795193641095546,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3747423011347645,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.36579002105132674,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.12503549786425272,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6277606169217389,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.6634450393091083,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.17207593247232433,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9741271761571965,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.616097348628552,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.9987296022586621,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5617141878816005,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4165420214229366,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3660737271298251,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.4046456027921935,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.8182874973278359,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.572824635849935,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3519105023453909,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.10058096748659251,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.33322059840959173,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.5345253626075093,,,,,20,,,,
GR1,51.621244,-115.608378,1.0,,,,,,,,,101,,0.3983712862021681,,,,,20,,,,
