Instance,datetime,WS,WD,TMP,RH
CHI2015,10-03-2014 6:00,9.72,157.0,32.0,45.0
CHI2015,10-03-2014 7:00,6.48,157.0,28.100000381469727,48.8
CHI2015,10-03-2014 8:00,4.68,157.0,31.600000381469727,37.6
CHI2015,10-03-2014 9:00,3.24,112.0,28.799999237060547,54.6
CHI2015,10-03-2014 10:00,6.48,292.0,29.399999618530273,63.0
CHI2015,10-03-2014 11:00,7.92,337.0,28.200000762939453,57.2
CHI2015,10-03-2014 12:00,9.72,337.0,28.399999618530273,60.6
CHI2015,10-03-2014 13:00,9.72,337.0,29.200000762939453,37.0
CHI2015,10-03-2014 14:00,9.72,315.0,28.299999237060547,63.8
CHI2015,10-03-2014 15:00,9.72,292.0,29.200000762939453,37.0
CHI2015,10-03-2014 16:00,9.72,292.0,32.70000076293945,41.8
CHI2015,10-03-2014 17:00,8.91,297.625,28.299999237060547,57.0
CHI2015,10-03-2014 18:00,8.1,303.25,31.799999237060547,38.8
