Instance,datetime,WS,WD,TMP,RH
CHI2015,31-01-2014 22:00,11.64,169.857142857143,31.799999237060547,38.8
CHI2015,31-01-2014 23:00,11.4,163.428571428571,32.70000076293945,41.8
CHI2015,01-02-2014 0:00,11.16,157.0,28.799999237060547,54.6
CHI2015,01-02-2014 1:00,11.16,180.0,33.29999923706055,40.6
CHI2015,01-02-2014 2:00,9.72,180.0,32.70000076293945,41.8
CHI2015,01-02-2014 3:00,11.16,180.0,29.100000381469727,44.0
CHI2015,01-02-2014 4:00,9.72,157.0,34.099998474121094,32.2
CHI2015,01-02-2014 5:00,9.72,157.0,31.600000381469727,39.0
CHI2015,01-02-2014 6:00,9.72,135.0,28.200000762939453,67.6
CHI2015,01-02-2014 7:00,9.72,157.0,29.299999237060547,54.0
CHI2015,01-02-2014 8:00,6.48,180.0,33.20000076293945,31.6
CHI2015,01-02-2014 9:00,4.68,180.0,29.200000762939453,37.0
CHI2015,01-02-2014 10:00,4.68,337.0,28.799999237060547,54.6
CHI2015,01-02-2014 11:00,12.96,315.0,30.100000381469727,43.6
CHI2015,01-02-2014 12:00,12.96,337.0,29.200000762939453,37.0
CHI2015,01-02-2014 13:00,12.96,315.0,29.600000381469727,46.6
CHI2015,01-02-2014 14:00,16.2,315.0,33.29999923706055,40.6
CHI2015,01-02-2014 15:00,19.44,337.0,28.200000762939453,67.6
CHI2015,01-02-2014 16:00,19.44,315.0,30.0,44.8
CHI2015,01-02-2014 17:00,16.2,315.0,28.100000381469727,48.8
CHI2015,01-02-2014 18:00,12.96,315.0,28.399999618530273,60.6
CHI2015,01-02-2014 19:00,11.16,292.0,30.200000762939453,49.8
CHI2015,01-02-2014 20:00,12.96,315.0,28.700000762939453,51.8
CHI2015,01-02-2014 21:00,9.72,270.0,28.100000381469727,62.2
CHI2015,01-02-2014 22:00,9.72,270.0,29.5,51.6
CHI2015,01-02-2014 23:00,7.92,292.0,28.100000381469727,48.8
CHI2015,02-02-2014 0:00,12.96,315.0,28.700000762939453,67.0
CHI2015,02-02-2014 1:00,11.16,315.0,28.700000762939453,67.0
CHI2015,02-02-2014 2:00,7.92,315.0,34.70000076293945,29.6
CHI2015,02-02-2014 3:00,7.92,202.0,28.700000762939453,26.2
CHI2015,02-02-2014 4:00,7.92,202.0,33.20000076293945,31.6
CHI2015,02-02-2014 5:00,9.216,220.0,28.799999237060547,54.6
CHI2015,02-02-2014 6:00,10.512,238.0,28.200000762939453,47.4
CHI2015,02-02-2014 7:00,11.808,256.0,29.299999237060547,54.0
CHI2015,02-02-2014 8:00,13.104,274.0,28.299999237060547,59.2
CHI2015,02-02-2014 9:00,14.4,292.0,28.299999237060547,25.8
CHI2015,02-02-2014 10:00,14.4,315.0,28.899999618530273,47.4
CHI2015,02-02-2014 11:00,12.96,247.0,28.5,63.8
CHI2015,02-02-2014 12:00,12.96,247.0,28.200000762939453,57.2
CHI2015,02-02-2014 13:00,7.92,315.0,30.100000381469727,43.6
CHI2015,02-02-2014 14:00,9.72,315.0,31.100000381469727,41.0
CHI2015,02-02-2014 15:00,11.16,337.0,30.399999618530273,35.6
CHI2015,02-02-2014 16:00,7.92,337.0,31.100000381469727,41.0
CHI2015,02-02-2014 17:00,6.48,292.0,28.700000762939453,67.0
CHI2015,02-02-2014 18:00,7.92,315.0,33.20000076293945,31.6
CHI2015,02-02-2014 19:00,7.92,337.0,29.700000762939453,52.4
CHI2015,02-02-2014 20:00,6.48,337.0,30.399999618530273,35.6
CHI2015,02-02-2014 21:00,4.68,292.0,33.29999923706055,40.6
CHI2015,02-02-2014 22:00,4.68,315.0,28.899999618530273,47.4
CHI2015,02-02-2014 23:00,3.24,315.0,30.799999237060547,54.4
CHI2015,03-02-2014 0:00,3.24,315.0,30.399999618530273,39.2
CHI2015,03-02-2014 1:00,3.24,315.0,33.0,37.0
CHI2015,03-02-2014 2:00,3.24,315.0,28.100000381469727,58.2
CHI2015,03-02-2014 3:00,3.24,315.0,31.799999237060547,38.8
CHI2015,03-02-2014 4:00,3.24,315.0,29.5,51.6
CHI2015,03-02-2014 5:00,3.24,315.0,30.200000762939453,49.8
CHI2015,03-02-2014 6:00,3.24,315.0,29.5,51.6
CHI2015,03-02-2014 7:00,3.24,315.0,28.200000762939453,47.4
CHI2015,03-02-2014 8:00,3.24,315.0,28.200000762939453,47.4
CHI2015,03-02-2014 9:00,3.24,315.0,28.399999618530273,60.6
CHI2015,03-02-2014 10:00,3.24,315.0,30.399999618530273,35.6
CHI2015,03-02-2014 11:00,3.24,315.0,28.200000762939453,67.6
CHI2015,03-02-2014 12:00,3.24,315.0,30.399999618530273,39.2
CHI2015,03-02-2014 13:00,3.24,315.0,28.200000762939453,67.6
CHI2015,03-02-2014 14:00,3.24,315.0,29.399999618530273,63.0
