Instance,datetime,WS,WD,TMP,RH
CHI2015,28-03-2014 8:00,4.68,337.0,28.299999237060547,25.8
CHI2015,28-03-2014 9:00,3.24,112.0,29.100000381469727,44.0
CHI2015,28-03-2014 10:00,7.92,135.0,28.399999618530273,63.2
CHI2015,28-03-2014 11:00,11.16,157.0,30.799999237060547,54.4
CHI2015,28-03-2014 12:00,12.96,157.0,29.399999618530273,63.0
CHI2015,28-03-2014 13:00,16.2,157.0,30.799999237060547,54.4
CHI2015,28-03-2014 14:00,16.2,135.0,28.100000381469727,58.2
CHI2015,28-03-2014 15:00,12.96,157.0,29.200000762939453,41.0
CHI2015,28-03-2014 16:00,9.72,157.0,30.799999237060547,54.4
CHI2015,28-03-2014 17:00,9.72,90.0,28.200000762939453,67.6
CHI2015,28-03-2014 18:00,14.4,67.0,28.299999237060547,57.0
CHI2015,28-03-2014 19:00,7.92,157.0,28.299999237060547,25.8
CHI2015,28-03-2014 20:00,6.48,135.0,31.600000381469727,39.0
CHI2015,28-03-2014 21:00,3.24,135.0,28.100000381469727,58.2
CHI2015,28-03-2014 22:00,4.68,135.0,28.700000762939453,51.8
CHI2015,28-03-2014 23:00,3.24,112.0,29.100000381469727,44.0
CHI2015,29-03-2014 0:00,3.24,112.0,28.200000762939453,67.6
CHI2015,29-03-2014 1:00,3.24,112.0,28.899999618530273,52.6
CHI2015,29-03-2014 2:00,3.24,112.0,28.700000762939453,57.0
CHI2015,29-03-2014 3:00,3.24,112.0,30.100000381469727,43.6
CHI2015,29-03-2014 4:00,3.48,115.83333333333297,28.700000762939453,67.0
CHI2015,29-03-2014 5:00,3.54,116.79166666666703,31.799999237060547,34.2
CHI2015,29-03-2014 6:00,3.6,117.75,31.700000762939453,38.2
CHI2015,29-03-2014 7:00,3.66,118.70833333333297,29.100000381469727,44.0
CHI2015,29-03-2014 8:00,3.72,119.66666666666703,29.5,51.6
CHI2015,29-03-2014 9:00,3.78,120.625,29.100000381469727,44.0
CHI2015,29-03-2014 10:00,3.84,121.58333333333297,28.299999237060547,25.8
CHI2015,29-03-2014 11:00,3.9,122.54166666666703,28.299999237060547,57.6
CHI2015,29-03-2014 12:00,3.96,123.5,29.100000381469727,47.0
CHI2015,29-03-2014 13:00,4.02,124.45833333333297,28.299999237060547,25.8
CHI2015,29-03-2014 14:00,4.08,125.41666666666703,31.399999618530273,39.0
CHI2015,29-03-2014 15:00,4.14,126.375,28.700000762939453,26.2
CHI2015,29-03-2014 16:00,4.2,127.33333333333297,28.100000381469727,48.8
CHI2015,29-03-2014 17:00,4.26,128.29166666666703,29.700000762939453,52.4
CHI2015,29-03-2014 18:00,4.32,129.25,29.5,51.6
CHI2015,29-03-2014 19:00,4.38,130.20833333333297,30.399999618530273,39.2
CHI2015,29-03-2014 20:00,4.44,131.16666666666703,28.399999618530273,63.2
CHI2015,29-03-2014 21:00,4.68,135.0,28.899999618530273,47.4
CHI2015,29-03-2014 22:00,4.68,135.0,28.600000381469727,55.0
CHI2015,29-03-2014 23:00,4.68,135.0,29.399999618530273,63.0
CHI2015,30-03-2014 0:00,4.68,135.0,28.200000762939453,67.6
CHI2015,30-03-2014 1:00,3.24,112.0,28.299999237060547,25.8
CHI2015,30-03-2014 2:00,7.92,135.0,28.700000762939453,26.2
CHI2015,30-03-2014 3:00,9.72,135.0,29.399999618530273,63.0
CHI2015,30-03-2014 4:00,9.72,135.0,31.799999237060547,38.8
CHI2015,30-03-2014 5:00,9.72,135.0,33.29999923706055,40.6
CHI2015,30-03-2014 6:00,4.68,337.0,31.600000381469727,37.6
CHI2015,30-03-2014 7:00,4.68,337.0,29.700000762939453,52.4
CHI2015,30-03-2014 8:00,6.48,45.0,28.200000762939453,57.2
CHI2015,30-03-2014 9:00,7.92,45.0,28.399999618530273,63.2
CHI2015,30-03-2014 10:00,7.92,90.0,28.399999618530273,60.6
