Instance,datetime,WS,WD,TMP,RH
CHI2015,09-01-2014 13:00,4.68,112,28.200000762939453,47.4
CHI2015,09-01-2014 14:00,6.48,135,28.700000762939453,26.2
CHI2015,09-01-2014 15:00,9.72,315,30.0,44.0
CHI2015,09-01-2014 16:00,11.16,315,28.299999237060547,57.0
CHI2015,09-01-2014 17:00,12.96,315,31.100000381469727,41.0
CHI2015,09-01-2014 18:00,12.96,315,28.899999618530273,52.6
CHI2015,09-01-2014 19:00,7.92,292,29.5,51.6
CHI2015,09-01-2014 20:00,9.72,270,28.100000381469727,48.8
CHI2015,09-01-2014 21:00,9.72,270,33.0,37.0
CHI2015,09-01-2014 22:00,9.12,240,35.400001525878906,32.2
CHI2015,09-01-2014 23:00,8.52,210,29.600000381469727,46.6
CHI2015,10-01-2014 0:00,7.92,180,29.299999237060547,54.0
CHI2015,10-01-2014 1:00,4.68,135,28.100000381469727,58.2
CHI2015,10-01-2014 2:00,6.48,180,28.700000762939453,51.8
CHI2015,10-01-2014 3:00,7.92,180,28.299999237060547,59.2
CHI2015,10-01-2014 4:00,9.72,180,29.100000381469727,47.0
CHI2015,10-01-2014 5:00,9.72,157,28.700000762939453,67.0
CHI2015,10-01-2014 6:00,11.16,157,28.299999237060547,25.8
CHI2015,10-01-2014 7:00,11.16,157,28.600000381469727,55.0
CHI2015,10-01-2014 8:00,9.72,157,28.700000762939453,26.2
CHI2015,10-01-2014 9:00,9.72,135,28.299999237060547,59.2
CHI2015,10-01-2014 10:00,4.68,135,29.600000381469727,46.6
CHI2015,10-01-2014 11:00,6.48,337,31.399999618530273,39.0
CHI2015,10-01-2014 12:00,6.48,337,28.399999618530273,63.2
CHI2015,10-01-2014 13:00,11.16,337,30.399999618530273,35.6
CHI2015,10-01-2014 14:00,14.4,315,28.200000762939453,57.2
CHI2015,10-01-2014 15:00,14.4,337,28.700000762939453,51.8
CHI2015,10-01-2014 16:00,16.2,337,28.700000762939453,67.0
CHI2015,10-01-2014 17:00,14.4,315,29.100000381469727,47.0
CHI2015,10-01-2014 18:00,14.4,315,28.700000762939453,51.8
CHI2015,10-01-2014 19:00,14.4,337,28.5,63.8
CHI2015,10-01-2014 20:00,12.96,315,30.0,44.0
CHI2015,10-01-2014 21:00,4.68,270,28.700000762939453,26.2
CHI2015,10-01-2014 22:00,7.92,180,28.700000762939453,67.0
CHI2015,10-01-2014 23:00,9.72,157,29.100000381469727,44.0
CHI2015,11-01-2014 0:00,11.16,180,33.29999923706055,40.6
CHI2015,11-01-2014 1:00,12.96,157,28.299999237060547,57.6
CHI2015,11-01-2014 2:00,12.96,180,29.5,51.6
CHI2015,11-01-2014 3:00,12.96,157,30.299999237060547,42.8
CHI2015,11-01-2014 4:00,12.96,157,34.099998474121094,32.2
CHI2015,11-01-2014 5:00,12.96,157,33.20000076293945,31.6
CHI2015,11-01-2014 6:00,11.88,157,28.700000762939453,51.8
CHI2015,11-01-2014 7:00,10.8,157,28.100000381469727,48.8
CHI2015,11-01-2014 8:00,9.72,157,28.700000762939453,26.2
CHI2015,11-01-2014 9:00,8.64,157,30.100000381469727,43.6
CHI2015,11-01-2014 10:00,7.56,157,30.0,44.0
CHI2015,11-01-2014 11:00,6.48,157,32.70000076293945,41.8
CHI2015,11-01-2014 12:00,9.72,112,28.399999618530273,63.2
CHI2015,11-01-2014 13:00,11.16,112,28.299999237060547,25.8
CHI2015,11-01-2014 14:00,11.16,90,31.600000381469727,39.0
CHI2015,11-01-2014 15:00,11.16,112,28.299999237060547,25.8
CHI2015,11-01-2014 16:00,11.16,112,28.899999618530273,52.6
CHI2015,11-01-2014 17:00,7.92,112,28.100000381469727,58.2
CHI2015,11-01-2014 18:00,14.4,315,29.700000762939453,52.4
CHI2015,11-01-2014 19:00,14.4,337,32.0,45.0
CHI2015,11-01-2014 20:00,9.72,315,30.0,44.8
CHI2015,11-01-2014 21:00,7.92,247,30.100000381469727,43.6
CHI2015,11-01-2014 22:00,9.72,157,28.200000762939453,47.4
CHI2015,11-01-2014 23:00,11.16,157,31.399999618530273,39.0
