fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py,jd,jd_min,pc,pdf,time,ffmc,bui,gfl,pattern
PCH,51.621244,-115.608378,131.329116821289,,,6.48041439056396,24.579797744751,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,130.0,,,2.60432052612305,68.9074096679688,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.088607788086,,,0.752752840518951,95.0506286621094,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.0,,,3.67321348190308,270.0,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,132.987335205078,,,1.64801073074341,334.408264160156,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.949371337891,,,4.02770519256592,68.1994934082031,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.0,,,1.6419221162796,62.9028511047363,,,,,5,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.0,,,0.74983012676239,270.0,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.0,,,1.03458476066589,238.561859130859,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.177215576172,,,13.0366239547729,328.531951904297,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,138.075942993164,,,33.7336845397949,297.657165527344,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,169.025314331055,,,44.0526313781738,285.288879394531,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,194.746841430664,,,42.1688423156738,278.586029052734,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,224.632904052734,,,42.366081237793,272.292358398438,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,251.202529907227,,,37.0423774719238,271.069000244141,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,274.025329589844,,,21.2518310546875,274.855255126953,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,279.443023681641,,,20.8674221038818,306.205718994141,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,296.481018066406,,,3.60739517211914,18.4051494598389,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,277.924041748047,,,16.5955429077148,16.4115467071533,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,290.227844238281,,,22.4902248382568,317.493927001953,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,298.189880371094,,,30.6311950683594,306.267181396484,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,323.16455078125,,,19.6478176116943,283.599670410156,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,323.658233642578,,,21.5013847351074,36.3595695495605,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,306.16455078125,,,22.2633094787598,48.2518081665039,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,301.506317138672,,,20.6048793792725,80.3254699707031,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,279.075958251953,,,22.5340843200684,69.5151214599609,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,273.354431152344,,,24.1085014343262,42.6838264465332,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,257.278472900391,,,14.5241470336914,2.24713325500488,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,272.594940185547,,,21.9846458435059,325.377838134766,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,273.936706542969,,,13.4428625106812,328.832305908203,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,281.873413085938,,,41.1965827941895,288.335510253906,,,,,4,,,,,,,20,,,,
MT0,51.621244,-115.608378,326.088592529297,,,50.5757064819336,272.606628417969,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,349.253173828125,,,31.2836437225342,279.988250732422,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,367.177215576172,,,31.463830947876,320.602111816406,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,375.886077880859,,,46.5528602600098,315.544769287109,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,410.658233642578,,,43.4875793457031,310.151702880859,,,,,6,,,,,,,20,,,,
PL0,51.621244,-115.608378,420.215179443359,,,25.9523601531982,306.286651611328,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,438.556976318359,,,17.1258888244629,54.5580444335938,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,401.607604980469,,,39.1515846252441,63.8598365783691,,,,,20,,,,,,,20,,,,
PCH,51.621244,-115.608378,391.683532714844,,,23.5990009307861,23.6151695251465,,,,,4,,,,,,,20,,,,
PL0,51.621244,-115.608378,389.0,,,16.9420146942139,344.433715820313,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,397.746826171875,,,32.1694068908691,285.751800537109,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,430.291137695313,,,28.7239856719971,240.234329223633,,,,,20,,,,,,,20,,,,
MT0,51.621244,-115.608378,431.0,,,15.3048868179321,170.612991333008,,,,,6,,,,,,,20,,,,
PL0,51.621244,-115.608378,426.962036132813,,,26.1103076934814,119.341804504395,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,400.645568847656,,,36.1703758239746,86.1034317016602,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,378.83544921875,,,22.7587871551514,47.1880340576172,,,,,20,,,,,,,20,,,,
MT0,51.621244,-115.608378,378.379760742188,,,14.4670915603638,19.6679096221924,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,372.341766357422,,,15.3131313323975,77.6476364135742,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,358.430389404297,,,35.1042900085449,96.8615341186523,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,325.860748291016,,,45.4458427429199,90.2510070800781,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,297.822784423828,,,44.2074851989746,92.2459411621094,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,266.949371337891,,,36.1423072814941,106.502296447754,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,251.60758972168,,,28.8390960693359,124.434341430664,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,235.227844238281,,,26.7798709869385,132.745697021484,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,225.379745483398,,,30.8925457000732,119.20524597168,,,,,6,,,,,,,20,,,,
PL0,51.621244,-115.608378,199.265823364258,,,39.669677734375,107.773597717285,,,,,20,,,,,,,20,,,,
PCH,51.621244,-115.608378,175.0,,,18.4488372802734,80.4891510009766,,,,,3,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.962020874023,,,7.51416921615601,233.331161499023,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,137.0,,,16.9627990722656,243.616317749023,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,149.227844238281,,,17.2406635284424,231.38818359375,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,154.966354370117,,,7.80437278747559,231.221313476563,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,157.341766357422,,,7.8146710395813,332.023864746094,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,159.855316162109,,,9.98421287536621,358.021514892578,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,157.801467895508,,,15.811089515686,67.2817535400391,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,140.405059814453,,,22.5055294036865,78.597053527832,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.379745483398,,,15.4134063720703,36.7223739624023,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.113922119141,,,22.2072811126709,334.720275878906,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,141.027084350586,,,26.2087726593018,319.637817382813,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,150.750045776367,,,19.8949966430664,11.4055957794189,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,135.780166625977,,,19.9998779296875,65.6213150024414,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,126.455696105957,,,7.17769718170166,260.280487060547,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,145.215194702148,,,31.1762180328369,273.722625732422,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,167.945678710938,,,28.1003494262695,301.615631103516,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,177.128829956055,,,17.8893966674805,7.61138963699341,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,164.785614013672,,,27.8303031921387,68.9921188354492,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,142.480377197266,,,28.7961120605469,113.278717041016,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.508407592773,,,13.4114599227905,120.48445892334,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,127.066818237305,,,13.2116069793701,333.878540039063,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,137.265823364258,,,16.6555938720703,326.864013671875,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,139.208786010742,,,6.71739292144775,42.1570243835449,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,131.253158569336,,,8.44243717193604,95.4204711914063,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.0,,,1.69078540802002,92.2462921142578,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.0,,,5.22982931137085,270.0,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,134.974685668945,,,3.14366555213928,315.292572021484,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,131.949371337891,,,4.72356796264648,71.5201950073242,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.0,,,3.31768536567688,63.2014808654785,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.0,,,0.923061490058899,35.8811225891113,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.27848815918,,,12.0326080322266,270.991912841797,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,144.044708251953,,,27.8030605316162,304.01611328125,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,159.012664794922,,,33.8968124389648,296.340881347656,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,184.55696105957,,,33.8123321533203,281.728332519531,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,203.16455078125,,,32.1256256103516,278.780456542969,,,,,4,,,,,,,20,,,,
PL0,51.621244,-115.608378,226.898727416992,,,38.2399864196777,253.754913330078,,,,,22,,,,,,,20,,,,
PL0,51.621244,-115.608378,252.126586914063,,,39.9410095214844,248.416061401367,,,,,22,,,,,,,20,,,,
PCH,51.621244,-115.608378,276.430389404297,,,32.8495063781738,268.669555664063,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,295.924041748047,,,24.6201171875,311.405426025391,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,301.057678222656,,,13.442587852478,349.439788818359,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,299.209594726563,,,35.4209480285645,346.111419677734,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,312.396575927734,,,43.6315460205078,336.494110107422,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,322.417724609375,,,39.9378700256348,341.449249267578,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,329.341766357422,,,22.2536373138428,304.724548339844,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,346.810272216797,,,21.7122535705566,6.65552043914795,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,325.985748291016,,,44.3869438171387,43.4016532897949,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,306.136199951172,,,36.8262634277344,47.7696418762207,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,289.620239257813,,,32.9010009765625,11.9503898620605,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,297.050628662109,,,38.6605758666992,14.531379699707,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,276.683532714844,,,32.8133811950684,0.348020970821381,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,296.784820556641,,,25.9857902526855,338.621459960938,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,289.316467285156,,,35.4589691162109,357.070587158203,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,299.201568603516,,,54.4322967529297,326.707122802734,,,,,4,,,,,,,20,,,,
MT0,51.621244,-115.608378,329.1640625,,,46.1354141235352,291.346771240234,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,356.508239746094,,,53.1810302734375,276.097503662109,,,,,6,,,,,,,20,,,,
PL0,51.621244,-115.608378,399.686920166016,,,55.5025253295898,300.453735351563,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,420.316467285156,,,55.5219764709473,319.116394042969,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,448.151885986328,,,41.0967178344727,338.108337402344,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,440.751800537109,,,32.2496566772461,355.086853027344,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,451.83544921875,,,21.0767230987549,34.8966331481934,,,,,20,,,,,,,20,,,,
PCH,51.621244,-115.608378,424.6708984375,,,41.9686660766602,33.9283866882324,,,,,4,,,,,,,20,,,,
PL0,51.621244,-115.608378,420.594940185547,,,30.4989337921143,19.9062232971191,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,410.821990966797,,,21.5025482177734,22.9272422790527,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,409.423645019531,,,0.745341300964355,203.864974975586,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,411.224151611328,,,25.4915046691895,182.337341308594,,,,,20,,,,,,,20,,,,
MT0,51.621244,-115.608378,410.810119628906,,,18.8295822143555,176.873809814453,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,409.854675292969,,,14.3897180557251,158.997619628906,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,403.932067871094,,,7.89314031600952,79.1646575927734,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,399.515777587891,,,7.67654323577881,45.7807769775391,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,396.594940185547,,,18.3235645294189,68.8700714111328,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,376.721832275391,,,34.7818412780762,70.6728286743164,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,352.822784423828,,,38.7589340209961,81.5328750610352,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,325.594940185547,,,42.982292175293,90.845573425293,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,295.506317138672,,,54.3445663452148,93.0593414306641,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,253.222396850586,,,50.3394012451172,101.852485656738,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,229.803237915039,,,33.1265335083008,106.776679992676,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,210.924057006836,,,29.9817905426025,142.070541381836,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,205.224960327148,,,26.623592376709,128.338653564453,,,,,6,,,,,,,20,,,,
PCH,51.621244,-115.608378,183.074508666992,,,19.6158866882324,91.6933822631836,,,,,3,,,,,,,20,,,,
PCH,51.621244,-115.608378,179.075942993164,,,14.8009061813354,11.6873865127563,,,,,3,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.0,,,2.70810508728027,235.018463134766,,,,,4,,,,,,,20,,,,
PL0,51.621244,-115.608378,130.959136962891,,,8.06925010681152,212.400772094727,,,,,20,,,,,,,20,,,,
PCH,51.621244,-115.608378,133.766387939453,,,18.6323299407959,215.714080810547,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,145.46435546875,,,24.4136295318604,237.505157470703,,,,,4,,,,,,,20,,,,
PL0,51.621244,-115.608378,161.227844238281,,,16.3086547851563,253.717254638672,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,166.341766357422,,,7.56562900543213,0.359419912099838,,,,,20,,,,,,,20,,,,
PCH,51.621244,-115.608378,161.16455078125,,,16.7687358856201,69.7959976196289,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,145.354431152344,,,15.5443239212036,54.845890045166,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,144.215194702148,,,19.565954208374,337.853576660156,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,155.191162109375,,,31.3270359039307,343.154937744141,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,156.322067260742,,,26.0466213226318,0.190046325325966,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,155.075942993164,,,21.8134803771973,37.7954635620117,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,138.493667602539,,,33.5589904785156,39.0609817504883,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,126.873420715332,,,32.3175163269043,351.541900634766,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,144.833038330078,,,35.7401428222656,287.761413574219,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,172.265823364258,,,30.3655414581299,254.860382080078,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,183.924057006836,,,7.24526691436768,218.950454711914,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,178.34016418457,,,32.1100540161133,69.8076629638672,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,143.732894897461,,,39.9033584594727,71.5727691650391,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,127.852264404297,,,8.65246772766113,4.33452749252319,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,142.860763549805,,,25.1511306762695,313.350555419922,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,152.243225097656,,,14.5623760223389,14.5329847335815,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,137.987335205078,,,17.6954441070557,81.0128707885742,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.933670043945,,,7.48880481719971,90.0,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,128.0,,,0.834581851959229,356.58349609375,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.0,,,5.98208713531494,271.63232421875,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,135.974685668945,,,3.26794934272766,317.376831054688,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,131.951293945313,,,7.02247047424316,39.639274597168,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,130.0,,,6.49487447738647,19.9210777282715,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.0,,,2.16103458404541,14.4981231689453,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,129.27848815918,,,15.7400150299072,272.344024658203,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,149.973876953125,,,21.729076385498,265.989410400391,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,158.186187744141,,,23.337459564209,245.147201538086,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,178.215194702148,,,38.0303077697754,238.226318359375,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,201.303802490234,,,29.15940284729,235.671051025391,,,,,4,,,,,,,20,,,,
PL0,51.621244,-115.608378,210.329437255859,,,29.5545063018799,230.134902954102,,,,,22,,,,,,,20,,,,
PL0,51.621244,-115.608378,231.55696105957,,,50.914852142334,247.374420166016,,,,,22,,,,,,,20,,,,
PL0,51.621244,-115.608378,273.005462646484,,,52.3062629699707,266.943023681641,,,,,22,,,,,,,20,,,,
PCH,51.621244,-115.608378,301.215179443359,,,31.1483955383301,277.913757324219,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,314.150451660156,,,21.6306419372559,308.151550292969,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,323.900177001953,,,31.4759750366211,315.206512451172,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,343.725830078125,,,34.9230651855469,327.659027099609,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,348.815582275391,,,30.833625793457,5.03915405273438,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,340.113922119141,,,30.907247543335,354.880523681641,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,352.493682861328,,,16.4711055755615,335.3232421875,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,349.284881591797,,,37.333911895752,21.0611419677734,,,,,4,,,,,,,20,,,,
PCH,51.621244,-115.608378,334.601013183594,,,41.0819358825684,29.7308368682861,,,,,4,,,,,,,20,,,,
MT0,51.621244,-115.608378,322.113922119141,,,45.2637977600098,10.6999559402466,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,323.393218994141,,,29.9666919708252,31.6355686187744,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,301.151885986328,,,38.1154556274414,21.2746162414551,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,304.949371337891,,,25.7698669433594,324.136535644531,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,321.286346435547,,,52.523998260498,327.380828857422,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,342.708862304688,,,59.3269691467285,339.848754882813,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,348.543334960938,,,35.8461799621582,342.849090576172,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,356.806274414063,,,50.7150726318359,303.733825683594,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,404.790740966797,,,56.5687294006348,274.529998779297,,,,,6,,,,,,,20,,,,
PL0,51.621244,-115.608378,432.012664794922,,,43.5196647644043,281.595581054688,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,461.645568847656,,,26.8884925842285,299.648681640625,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,463.177215576172,,,26.8921699523926,359.959533691406,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,461.6708984375,,,15.5401306152344,46.4004669189453,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,448.168731689453,,,32.0003967285156,47.8581390380859,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,430.026611328125,,,25.6077880859375,73.1737747192383,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,415.479400634766,,,24.9602813720703,85.6305389404297,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,396.83544921875,,,24.2484550476074,143.481399536133,,,,,20,,,,,,,20,,,,
PCH,51.621244,-115.608378,396.235229492188,,,21.8607368469238,198.033355712891,,,,,3,,,,,,,20,,,,
MT0,51.621244,-115.608378,405.860748291016,,,19.1334247589111,210.016235351563,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,409.0,,,5.31350946426392,152.872024536133,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,402.629547119141,,,22.1806526184082,128.945877075195,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,385.993743896484,,,19.4466533660889,143.523910522461,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,387.211669921875,,,21.2194805145264,183.52473449707,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,387.733551025391,,,17.4390907287598,114.575256347656,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,366.06103515625,,,50.0812339782715,69.8967056274414,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,325.012664794922,,,56.0445137023926,74.7653274536133,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,293.944732666016,,,56.5759201049805,72.3199081420898,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,253.124816894531,,,49.7071914672852,56.2543106079102,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,238.822784423828,,,44.8294067382813,55.9183616638184,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,203.60758972168,,,28.1883430480957,70.9061050415039,,,,,6,,,,,,,20,,,,
MT0,51.621244,-115.608378,203.298034667969,,,13.0019102096558,17.1629409790039,,,,,6,,,,,,,20,,,,
PCH,51.621244,-115.608378,198.490783691406,,,23.6311054229736,16.4383220672607,,,,,3,,,,,,,20,,,,
PCH,51.621244,-115.608378,194.379745483398,,,21.9350852966309,8.07862854003906,,,,,3,,,,,,,20,,,,
PCH,51.621244,-115.608378,126.886077880859,,,2.36669898033142,198.553848266602,,,,,4,,,,,,,20,,,,
PL0,51.621244,-115.608378,127.890403747559,,,4.03343343734741,203.140426635742,,,,,20,,,,,,,20,,,,
PL0,51.621244,-115.608378,129.0,,,8.76201438903809,234.721130371094,,,,,20,,,,,,,20,,,,
